date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precip_1d,precip_3d,precip_7d,mean_temp_3d,mean_temp_7d,freeze_thaw,freeze_thaw_3d,freeze_thaw_7d,snowfall_3d,snowfall_7d,days_since_precip
2023-11-29,38.6,13.6,25.3,0.0,0.0,0.0,0.0,0.0,0.472,23.899999999999995,22.157142857142855,1,3.0,4.0,0.0,3.3070000000000017,5
2023-11-30,33.2,16.0,23.1,0.004,0.0,0.028,0.004,0.004000000000000111,0.413,24.7,20.985714285714288,1,3.0,4.0,0.028000000000001777,2.894000000000002,6
2023-12-01,27.2,14.1,19.9,0.15,0.0,1.047,0.15,0.1540000000000001,0.154,22.766666666666662,20.62857142857143,0,2.0,4.0,1.0750000000000017,1.0750000000000017,0
2023-12-02,27.8,18.0,23.4,0.276,0.0,1.929,0.276,0.43000000000000016,0.43000000000000005,22.13333333333333,21.77142857142857,0,1.0,4.0,3.004000000000002,3.004000000000002,0
2023-12-03,34.3,27.3,31.4,0.85,0.004,5.953,0.85,1.2760000000000002,1.28,24.899999999999995,24.214285714285715,1,1.0,5.0,8.929000000000002,8.957000000000003,0
2023-12-04,40.4,23.3,32.7,0.039,0.004,0.248,0.039,1.1650000000000003,1.319,29.166666666666668,25.928571428571427,1,2.0,5.0,8.130000000000003,9.205000000000002,0
2023-12-05,45.4,23.9,33.8,0.0,0.0,0.0,0.0,0.8890000000000001,1.319,32.633333333333326,27.085714285714285,1,3.0,5.0,6.201000000000002,9.205000000000002,1
2023-12-06,46.2,29.2,36.0,0.0,0.0,0.0,0.0,0.03900000000000011,1.319,34.166666666666664,28.61428571428571,1,3.0,5.0,0.24800000000000177,9.205000000000002,2
2023-12-07,33.4,17.2,28.5,0.051,0.0,0.358,0.051,0.05100000000000011,1.366,32.76666666666666,29.385714285714283,1,3.0,5.0,0.35800000000000176,9.535000000000002,0
2023-12-08,22.1,10.8,18.9,0.421,0.0,2.949,0.421,0.4720000000000001,1.637,27.799999999999997,29.24285714285714,0,2.0,5.0,3.3070000000000017,11.437000000000001,0
2023-12-09,22.1,7.8,12.6,0.0,0.0,0.0,0.0,0.4720000000000001,1.3609999999999998,19.999999999999996,27.7,0,1.0,5.0,3.3070000000000017,9.508000000000003,1
2023-12-10,39.7,10.5,26.5,0.0,0.0,0.0,0.0,0.4210000000000001,0.511,19.333333333333332,27.0,1,1.0,5.0,2.9490000000000016,3.5550000000000006,2
2023-12-11,43.0,17.0,30.4,0.0,0.0,0.0,0.0,0.0,0.47200000000000003,23.166666666666668,26.67142857142857,1,2.0,5.0,0.0,3.3070000000000004,3
2023-12-12,32.6,14.5,22.5,0.0,0.0,0.0,0.0,0.0,0.47200000000000003,26.466666666666665,25.057142857142857,1,3.0,5.0,0.0,3.3070000000000004,4
2023-12-13,32.6,13.6,20.6,0.0,0.0,0.0,0.0,0.0,0.47200000000000003,24.5,22.857142857142858,1,3.0,5.0,0.0,3.3070000000000004,5
2023-12-14,39.1,16.0,25.5,0.0,0.0,0.0,0.0,0.0,0.42100000000000004,22.866666666666664,22.428571428571427,1,3.0,5.0,0.0,2.9490000000000007,6
2023-12-15,40.3,19.7,27.1,0.0,0.0,0.0,0.0,0.0,0.0,24.399999999999995,23.599999999999998,1,3.0,6.0,0.0,0.0,7
2023-12-16,47.7,23.0,34.1,0.0,0.0,0.0,0.0,0.0,0.0,28.899999999999995,26.671428571428574,1,3.0,7.0,0.0,0.0,8
2023-12-17,42.2,22.8,30.9,0.0,0.0,0.0,0.0,0.0,0.0,30.7,27.300000000000004,1,3.0,7.0,0.0,0.0,9
2023-12-18,45.3,23.2,33.6,0.0,0.0,0.0,0.0,0.0,0.0,32.86666666666667,27.75714285714286,1,3.0,7.0,0.0,0.0,10
2023-12-19,43.9,27.4,33.8,0.012,0.0,0.083,0.012,0.012000000000000111,0.012,32.76666666666666,29.37142857142857,1,3.0,7.0,0.08300000000000178,0.08300000000000089,0
2023-12-20,41.3,24.8,31.6,0.004,0.0,0.028,0.004,0.01600000000000011,0.016,32.99999999999999,30.942857142857147,1,3.0,7.0,0.11100000000000178,0.11100000000000089,1
2023-12-21,41.3,25.4,31.6,0.0,0.0,0.0,0.0,0.01600000000000011,0.016,32.333333333333336,31.814285714285717,1,3.0,7.0,0.11100000000000178,0.11100000000000089,2
2023-12-22,38.5,19.5,27.5,0.0,0.0,0.0,0.0,0.004000000000000111,0.016,30.23333333333333,31.871428571428574,1,3.0,7.0,0.028000000000001777,0.11100000000000089,3
2023-12-23,29.8,11.8,23.9,0.067,0.004,0.441,0.067,0.06700000000000012,0.083,27.666666666666668,30.41428571428571,0,2.0,6.0,0.4410000000000018,0.5520000000000009,0
2023-12-24,23.2,4.8,12.2,0.0,0.0,0.0,0.0,0.06700000000000012,0.083,21.2,27.742857142857144,0,1.0,5.0,0.4410000000000018,0.5520000000000009,1
2023-12-25,25.8,5.5,12.8,0.0,0.0,0.0,0.0,0.06700000000000012,0.083,16.299999999999997,24.77142857142857,0,0.0,4.0,0.4410000000000018,0.5520000000000009,2
2023-12-26,29.6,8.3,18.5,0.0,0.0,0.0,0.0,0.0,0.07100000000000001,14.499999999999998,22.58571428571429,0,0.0,3.0,0.0,0.46900000000000086,3
2023-12-27,34.4,15.0,23.9,0.0,0.0,0.0,0.0,0.0,0.067,18.399999999999995,21.485714285714288,1,1.0,3.0,0.0,0.4410000000000009,4
2023-12-28,41.1,19.5,29.0,0.0,0.0,0.0,0.0,0.0,0.067,23.799999999999997,21.114285714285717,1,2.0,3.0,0.0,0.4410000000000009,5
2023-12-29,42.6,20.8,30.0,0.0,0.0,0.0,0.0,0.0,0.067,27.63333333333333,21.47142857142857,1,3.0,3.0,0.0,0.4410000000000009,6
2023-12-30,40.7,23.9,30.6,0.012,0.0,0.083,0.012,0.012000000000000111,0.012,29.866666666666664,22.428571428571427,1,3.0,4.0,0.08300000000000178,0.08300000000000089,0
2023-12-31,39.5,20.6,28.4,0.0,0.0,0.0,0.0,0.012000000000000111,0.012,29.66666666666666,24.742857142857144,1,3.0,5.0,0.08300000000000178,0.08300000000000089,1
2024-01-01,37.7,14.4,24.6,0.0,0.0,0.0,0.0,0.012000000000000111,0.012,27.866666666666664,26.428571428571427,1,3.0,6.0,0.08300000000000178,0.08300000000000089,2
2024-01-02,36.1,12.5,23.5,0.0,0.0,0.0,0.0,0.0,0.012,25.5,27.142857142857142,1,3.0,7.0,0.0,0.08300000000000089,3
2024-01-03,32.9,11.8,22.6,0.039,0.0,0.276,0.039,0.03900000000000011,0.051000000000000004,23.566666666666663,26.957142857142856,1,3.0,7.0,0.2760000000000018,0.35900000000000093,0
2024-01-04,27.8,16.5,23.0,0.02,0.0,0.138,0.02,0.05900000000000011,0.071,23.03333333333333,26.099999999999998,0,2.0,6.0,0.4140000000000018,0.49700000000000094,0
2024-01-05,26.9,17.6,22.2,0.075,0.0,0.524,0.075,0.13400000000000012,0.146,22.599999999999998,24.985714285714288,0,1.0,5.0,0.9380000000000018,1.021000000000001,0
2024-01-06,25.3,11.6,18.4,0.063,0.0,0.441,0.063,0.15800000000000008,0.19699999999999998,21.199999999999996,23.24285714285714,0,0.0,4.0,1.1030000000000018,1.3790000000000011,0
2024-01-07,19.0,11.7,16.6,0.382,0.0,2.673,0.382,0.5200000000000001,0.579,19.066666666666666,21.557142857142857,0,0.0,3.0,3.6380000000000017,4.052000000000001,0
2024-01-08,17.5,1.0,10.3,0.004,0.0,0.028,0.004,0.4490000000000001,0.583,15.1,19.514285714285712,0,0.0,2.0,3.1420000000000017,4.080000000000001,1
2024-01-09,27.8,3.9,17.6,0.13,0.0,0.909,0.13,0.5160000000000001,0.713,14.833333333333334,18.67142857142857,0,0.0,1.0,3.610000000000002,4.989000000000002,0
2024-01-10,21.8,8.3,15.8,0.445,0.004,3.142,0.445,0.5790000000000002,1.119,14.566666666666665,17.7,0,0.0,0.0,4.0790000000000015,7.855000000000001,0
2024-01-11,15.9,5.7,10.7,0.091,0.0,0.634,0.091,0.6660000000000001,1.19,14.699999999999998,15.942857142857145,0,0.0,0.0,4.685000000000002,8.351,0
2024-01-12,22.8,4.2,15.2,0.157,0.008,1.075,0.157,0.6930000000000001,1.272,13.899999999999997,14.942857142857145,0,0.0,0.0,4.851000000000001,8.902000000000001,0
2024-01-13,26.9,13.2,20.9,0.835,0.008,5.787,0.835,1.083,2.044,15.599999999999996,15.299999999999999,0,0.0,0.0,7.496000000000002,14.248000000000001,0
2024-01-14,30.4,25.5,28.5,0.748,0.004,5.209,0.748,1.74,2.41,21.53333333333333,17.0,0,0.0,0.0,12.071000000000002,16.784,0
2024-01-15,26.1,4.8,18.2,0.126,0.0,0.882,0.126,1.709,2.532,22.53333333333333,18.128571428571426,0,0.0,0.0,11.878000000000002,17.638,0
2024-01-16,29.2,5.6,16.4,0.0,0.0,0.0,0.0,0.874,2.402,21.03333333333333,17.957142857142856,0,0.0,0.0,6.091000000000001,16.729,1
2024-01-17,34.1,18.9,27.6,0.402,0.004,2.811,0.402,0.528,2.359,20.73333333333333,19.642857142857142,1,1.0,1.0,3.693000000000002,16.398,0
2024-01-18,36.3,20.8,28.9,0.138,0.0,0.965,0.138,0.54,2.4059999999999997,24.299999999999997,22.24285714285714,1,2.0,2.0,3.7760000000000016,16.729,0
2024-01-19,40.6,22.6,31.5,0.0,0.0,0.0,0.0,0.54,2.2489999999999997,29.333333333333332,24.571428571428573,1,3.0,3.0,3.7760000000000016,15.654,1
2024-01-20,38.7,24.2,31.2,0.138,0.0,0.965,0.138,0.276,1.552,30.53333333333333,26.042857142857144,1,3.0,4.0,1.9300000000000017,10.831999999999999,0
2024-01-21,35.9,27.7,31.7,0.63,0.004,4.382,0.63,0.768,1.4340000000000002,31.466666666666665,26.5,1,3.0,5.0,5.347000000000001,10.004999999999999,0
2024-01-22,37.9,23.3,31.1,0.126,0.012,0.799,0.126,0.894,1.4340000000000002,31.333333333333332,28.342857142857145,1,3.0,6.0,6.146000000000002,9.922,0
2024-01-23,36.2,16.9,25.3,0.051,0.0,0.358,0.051,0.807,1.485,29.366666666666664,29.614285714285717,1,3.0,7.0,5.5390000000000015,10.280000000000001,0
2024-01-24,35.6,19.9,27.0,0.0,0.0,0.0,0.0,0.177,1.083,27.799999999999997,29.52857142857143,1,3.0,7.0,1.1570000000000018,7.469,1
2024-01-25,32.4,17.5,25.3,0.189,0.0,1.323,0.189,0.24,1.134,25.866666666666664,29.014285714285716,1,3.0,7.0,1.6810000000000018,7.827,0
2024-01-26,33.2,14.8,24.7,0.004,0.0,0.028,0.004,0.193,1.138,25.666666666666668,28.042857142857144,1,3.0,7.0,1.3510000000000018,7.8549999999999995,1
2024-01-27,38.2,16.4,28.1,0.0,0.0,0.0,0.0,0.193,1.0,26.03333333333333,27.599999999999998,1,3.0,7.0,1.3510000000000018,6.89,2
2024-01-28,43.4,29.2,35.1,0.0,0.0,0.0,0.0,0.004,0.37,29.3,28.08571428571429,1,3.0,7.0,0.028000000000001777,2.508,3
2024-01-29,43.5,26.5,35.3,0.0,0.0,0.0,0.0,0.0,0.244,32.833333333333336,28.685714285714287,1,3.0,7.0,0.0,1.709,4
2024-01-30,44.9,24.3,32.7,0.0,0.0,0.0,0.0,0.0,0.193,34.36666666666667,29.74285714285714,1,3.0,7.0,0.0,1.351,5
2024-01-31,43.1,21.7,31.1,0.0,0.0,0.0,0.0,0.0,0.193,33.03333333333333,30.32857142857143,1,3.0,7.0,0.0,1.351,6
2024-02-01,40.4,25.3,32.6,0.016,0.008,0.055,0.016,0.016,0.02,32.13333333333333,31.37142857142857,1,3.0,7.0,0.05500000000000178,0.083,0
2024-02-02,35.3,28.4,32.4,0.362,0.0,2.535,0.362,0.378,0.378,32.03333333333333,32.471428571428575,1,3.0,7.0,2.590000000000002,2.5900000000000003,0
2024-02-03,30.0,16.5,25.3,0.091,0.0,0.634,0.091,0.469,0.469,30.099999999999998,32.07142857142857,0,2.0,6.0,3.224000000000002,3.224,0
2024-02-04,32.6,10.8,21.4,0.0,0.0,0.0,0.0,0.45299999999999996,0.469,26.366666666666664,30.11428571428571,1,2.0,6.0,3.169000000000002,3.224,1
2024-02-05,34.3,25.0,30.8,0.472,0.0,3.307,0.472,0.563,0.941,25.833333333333332,29.47142857142857,1,2.0,6.0,3.9410000000000016,6.531000000000001,0
2024-02-06,36.7,29.9,32.5,0.165,0.0,1.157,0.165,0.637,1.1059999999999999,28.23333333333333,29.442857142857147,1,3.0,6.0,4.464000000000002,7.688000000000001,0
2024-02-07,31.2,20.9,27.7,0.835,0.0,5.843,0.835,1.472,1.9409999999999998,30.33333333333333,28.957142857142856,0,2.0,5.0,10.307000000000002,13.531,0
2024-02-08,30.4,18.1,23.5,0.272,0.008,1.846,0.272,1.272,2.197,27.899999999999995,27.657142857142855,0,1.0,4.0,8.846000000000002,15.322000000000001,0
2024-02-09,25.3,13.3,20.4,0.346,0.008,2.425,0.346,1.4529999999999998,2.181,23.866666666666664,25.942857142857143,0,0.0,3.0,10.114,15.212,0
2024-02-10,23.3,7.3,13.6,0.012,0.0,0.083,0.012,0.63,2.102,19.16666666666666,24.271428571428572,0,0.0,3.0,4.354000000000002,14.661,0
2024-02-11,28.6,7.0,15.6,0.0,0.0,0.0,0.0,0.358,2.102,16.533333333333328,23.442857142857143,0,0.0,2.0,2.508000000000002,14.661,1
2024-02-12,34.5,11.3,20.6,0.0,0.0,0.0,0.0,0.012,1.6300000000000001,16.599999999999998,21.985714285714284,1,1.0,2.0,0.08300000000000178,11.354,2
2024-02-13,37.2,18.3,26.6,0.0,0.0,0.0,0.0,0.0,1.465,20.933333333333334,21.142857142857142,1,2.0,2.0,0.0,10.197,3
2024-02-14,35.0,22.7,27.8,0.106,0.0,0.744,0.106,0.106,0.736,25.0,21.157142857142855,1,3.0,3.0,0.7440000000000018,5.098,0
2024-02-15,33.3,19.6,27.6,0.496,0.0,3.472,0.496,0.602,0.96,27.333333333333332,21.742857142857144,1,3.0,4.0,4.216000000000002,6.724,0
2024-02-16,32.4,19.7,25.3,0.335,0.0,2.343,0.335,0.937,0.9490000000000001,26.900000000000002,22.442857142857143,1,3.0,5.0,6.559000000000001,6.6419999999999995,0
2024-02-17,32.3,5.2,17.8,0.0,0.0,0.0,0.0,0.831,0.937,23.566666666666663,23.042857142857144,1,3.0,6.0,5.815000000000001,6.558999999999999,1
2024-02-18,35.5,15.4,26.4,0.472,0.004,3.28,0.472,0.8069999999999999,1.409,23.166666666666668,24.58571428571429,1,3.0,7.0,5.623000000000001,9.838999999999999,0
2024-02-19,42.2,22.5,31.4,0.106,0.0,0.744,0.106,0.578,1.515,25.2,26.128571428571426,1,3.0,7.0,4.024000000000001,10.583,0
2024-02-20,36.8,29.6,33.6,0.717,0.0,5.016,0.717,1.295,2.232,30.466666666666665,27.128571428571426,1,3.0,7.0,9.040000000000001,15.599,0
2024-02-21,36.6,22.4,31.1,0.539,0.0,3.776,0.539,1.362,2.665,32.03333333333333,27.6,1,3.0,7.0,9.536000000000001,18.631,0
2024-02-22,35.0,15.5,25.2,0.012,0.0,0.083,0.012,1.2679999999999998,2.181,29.966666666666665,27.257142857142856,1,3.0,7.0,8.875000000000002,15.241999999999999,0
2024-02-23,36.0,19.7,25.7,0.0,0.0,0.0,0.0,0.551,1.8459999999999999,27.333333333333332,27.314285714285713,1,3.0,7.0,3.859000000000001,12.899,1
2024-02-24,40.9,19.0,28.0,0.0,0.0,0.0,0.0,0.012,1.8459999999999999,26.299999999999997,28.77142857142857,1,3.0,7.0,0.08300000000000089,12.899,2
2024-02-25,42.2,22.6,30.6,0.0,0.0,0.0,0.0,0.0,1.3739999999999999,28.099999999999994,29.37142857142857,1,3.0,7.0,0.0,9.619,3
2024-02-26,38.5,26.0,31.5,0.22,0.0,1.543,0.22,0.22,1.4880000000000002,30.03333333333333,29.38571428571429,1,3.0,7.0,1.5430000000000008,10.418,0
2024-02-27,28.9,7.6,16.7,0.256,0.0,1.791,0.256,0.476,1.0270000000000001,26.266666666666666,26.97142857142857,0,2.0,6.0,3.3340000000000005,7.193,0
2024-02-28,36.4,6.2,20.0,0.0,0.0,0.0,0.0,0.476,0.488,22.73333333333333,25.385714285714283,1,2.0,6.0,3.3340000000000005,3.417,1
2024-02-29,40.3,20.6,29.6,0.0,0.0,0.0,0.0,0.256,0.476,22.099999999999998,26.014285714285712,1,2.0,6.0,1.7910000000000008,3.3339999999999996,2
2024-03-01,39.5,27.8,33.6,0.004,0.0,0.028,0.004,0.004,0.48,27.73333333333333,27.142857142857142,1,3.0,6.0,0.02800000000000089,3.3619999999999997,3
2024-03-02,35.2,16.5,29.8,0.783,0.0,5.484,0.783,0.787,1.263,30.999999999999996,27.4,1,3.0,6.0,5.5120000000000005,8.846,0
2024-03-03,22.7,10.9,16.9,0.189,0.0,1.323,0.189,0.976,1.452,26.766666666666666,25.442857142857143,0,2.0,5.0,6.835000000000001,10.169,0
2024-03-04,24.0,12.5,17.3,0.13,0.004,0.882,0.13,1.102,1.362,21.33333333333333,23.41428571428571,0,1.0,4.0,7.689000000000001,9.508000000000001,0
2024-03-05,34.2,15.0,23.6,0.118,0.0,0.827,0.118,0.437,1.224,19.266666666666662,24.400000000000002,1,1.0,5.0,3.032000000000001,8.544,0
2024-03-06,37.4,22.6,29.1,0.138,0.0,0.992,0.138,0.386,1.362,23.333333333333332,25.7,1,2.0,5.0,2.701000000000001,9.536,0
2024-03-07,33.8,22.7,27.6,0.232,0.0,1.626,0.232,0.488,1.594,26.766666666666662,25.414285714285715,1,3.0,5.0,3.4450000000000007,11.162,0
2024-03-08,28.6,9.3,18.5,0.0,0.0,0.0,0.0,0.37,1.59,25.066666666666663,23.25714285714286,0,2.0,4.0,2.6180000000000008,11.134,1
2024-03-09,40.4,5.7,21.6,0.0,0.0,0.0,0.0,0.232,0.807,22.566666666666663,22.08571428571429,1,2.0,4.0,1.6260000000000008,5.65,2
2024-03-10,41.4,19.3,29.0,0.0,0.0,0.0,0.0,0.0,0.6180000000000001,23.03333333333333,23.814285714285713,1,2.0,5.0,0.0,4.327,3
2024-03-11,39.8,25.8,31.5,0.142,0.0,0.992,0.142,0.142,0.63,27.366666666666664,25.842857142857138,1,3.0,6.0,0.9920000000000009,4.437000000000001,0
2024-03-12,37.0,25.7,31.0,0.543,0.0,3.803,0.543,0.685,1.0550000000000002,30.499999999999996,26.900000000000002,1,3.0,6.0,4.795000000000001,7.413,0
2024-03-13,29.6,12.2,23.5,0.094,0.0,0.661,0.094,0.779,1.0110000000000001,28.66666666666666,26.099999999999998,0,2.0,5.0,5.456000000000001,7.082000000000001,0
2024-03-14,34.2,12.0,23.3,0.012,0.0,0.083,0.012,0.649,0.791,25.933333333333326,25.485714285714288,1,2.0,5.0,4.547000000000001,5.5390000000000015,0
2024-03-15,36.8,11.0,23.3,0.0,0.0,0.0,0.0,0.106,0.791,23.366666666666664,26.171428571428574,1,2.0,6.0,0.7440000000000009,5.5390000000000015,1
2024-03-16,40.9,16.8,28.0,0.0,0.0,0.0,0.0,0.012,0.791,24.866666666666664,27.08571428571429,1,3.0,6.0,0.08300000000000089,5.5390000000000015,2
2024-03-17,42.2,23.2,31.7,0.0,0.0,0.0,0.0,0.0,0.791,27.66666666666666,27.47142857142857,1,3.0,6.0,0.0,5.5390000000000015,3
2024-03-18,45.8,18.3,33.0,0.0,0.0,0.0,0.0,0.0,0.649,30.899999999999995,27.685714285714287,1,3.0,6.0,0.0,4.547000000000001,4
2024-03-19,50.0,27.2,35.9,0.0,0.0,0.0,0.0,0.0,0.106,33.533333333333324,28.38571428571429,1,3.0,6.0,0.0,0.7440000000000009,5
2024-03-20,49.4,27.1,36.2,0.0,0.0,0.0,0.0,0.0,0.012,35.033333333333324,30.199999999999996,1,3.0,7.0,0.0,0.08300000000000089,6
2024-03-21,44.9,28.1,35.0,0.378,0.035,2.398,0.378,0.378,0.378,35.699999999999996,31.87142857142857,1,3.0,7.0,2.398000000000001,2.398000000000001,0
2024-03-22,46.8,26.0,35.5,0.016,0.008,0.055,0.016,0.394,0.394,35.56666666666666,33.614285714285714,1,3.0,7.0,2.453000000000001,2.453000000000001,0
2024-03-23,43.1,28.4,34.8,0.315,0.0,2.205,0.315,0.7090000000000001,0.7090000000000001,35.09999999999999,34.58571428571428,1,3.0,7.0,4.658000000000001,4.658000000000001,0
2024-03-24,31.7,21.6,26.8,0.094,0.0,0.689,0.094,0.42500000000000004,0.803,32.36666666666666,33.885714285714286,0,2.0,6.0,2.949000000000001,5.347000000000001,0
2024-03-25,33.6,18.9,25.2,0.031,0.0,0.22,0.031,0.44,0.8340000000000001,28.933333333333326,32.77142857142857,1,2.0,6.0,3.1140000000000008,5.567000000000001,0
2024-03-26,30.1,16.1,22.6,0.161,0.0,1.13,0.161,0.28600000000000003,0.995,24.86666666666666,30.87142857142857,0,1.0,5.0,2.0390000000000006,6.697000000000001,0
2024-03-27,36.6,14.3,25.8,0.008,0.0,0.055,0.008,0.2,1.0030000000000001,24.533333333333328,29.38571428571429,1,2.0,5.0,1.4050000000000007,6.752000000000002,1
2024-03-28,38.7,27.7,32.0,0.311,0.0,2.177,0.311,0.48,0.9359999999999999,26.799999999999994,28.95714285714286,1,2.0,5.0,3.362000000000001,6.531000000000001,0
2024-03-29,39.7,23.2,30.7,0.217,0.0,1.543,0.217,0.536,1.137,29.49999999999999,28.271428571428572,1,3.0,5.0,3.7750000000000004,8.019,0
2024-03-30,36.9,29.0,32.5,0.567,0.0,3.969,0.567,1.095,1.389,31.733333333333324,27.942857142857143,1,3.0,5.0,7.689,9.783000000000001,0
2024-03-31,35.0,23.2,30.9,0.516,0.0,3.61,0.516,1.3,1.811,31.366666666666656,28.528571428571432,1,3.0,6.0,9.122,12.704,0
2024-04-01,36.0,23.6,29.2,0.083,0.02,0.441,0.083,1.166,1.863,30.866666666666656,29.099999999999998,1,3.0,6.0,8.020000000000001,12.924999999999999,0
2024-04-02,44.3,22.4,31.5,0.0,0.0,0.0,0.0,0.5990000000000001,1.702,30.53333333333332,30.37142857142857,1,3.0,7.0,4.051,11.795,1
2024-04-03,47.2,26.1,36.3,0.0,0.0,0.0,0.0,0.08300000000000012,1.694,32.33333333333332,31.871428571428567,1,3.0,7.0,0.44100000000000045,11.74,2
2024-04-04,49.4,31.4,40.0,0.0,0.0,0.0,0.0,0.0,1.383,35.933333333333316,33.01428571428571,1,3.0,7.0,0.0,9.562999999999999,3
2024-04-05,41.9,18.4,31.9,0.11,0.0,0.772,0.11,0.11000000000000011,1.276,36.066666666666656,33.18571428571428,1,3.0,7.0,0.7720000000000005,8.792,0
2024-04-06,27.8,14.0,21.4,0.248,0.0,1.736,0.248,0.3580000000000001,0.9570000000000001,31.099999999999984,31.599999999999998,0,2.0,6.0,2.5080000000000005,6.559000000000001,0
2024-04-07,31.9,11.7,22.4,0.028,0.0,0.193,0.028,0.3860000000000001,0.46900000000000003,25.23333333333332,30.385714285714283,0,1.0,5.0,2.7010000000000005,3.142000000000001,0
2024-04-08,36.1,13.5,24.5,0.0,0.0,0.0,0.0,0.27600000000000013,0.386,22.76666666666665,29.714285714285715,1,1.0,5.0,1.9290000000000005,2.701000000000001,1
2024-04-09,40.7,19.4,29.0,0.0,0.0,0.0,0.0,0.02800000000000011,0.386,25.299999999999986,29.357142857142858,1,2.0,5.0,0.19300000000000045,2.701000000000001,2
2024-04-10,43.5,26.4,34.0,0.0,0.0,0.0,0.0,0.0,0.386,29.166666666666657,29.02857142857143,1,3.0,5.0,0.0,2.701000000000001,3
2024-04-11,49.6,28.6,38.1,0.0,0.0,0.0,0.0,0.0,0.386,33.69999999999999,28.757142857142856,1,3.0,5.0,0.0,2.701000000000001,4
2024-04-12,55.2,33.8,43.6,0.0,0.0,0.0,0.0,0.0,0.276,38.566666666666656,30.428571428571427,0,2.0,4.0,0.0,1.929000000000001,5
2024-04-13,53.0,32.8,42.7,0.0,0.0,0.0,0.0,0.0,0.028,41.46666666666666,33.471428571428575,0,1.0,4.0,0.0,0.1930000000000009,6
2024-04-14,49.4,30.9,40.0,0.02,0.008,0.083,0.02,0.02000000000000011,0.02,42.099999999999994,35.98571428571429,1,1.0,5.0,0.08300000000000045,0.08300000000000089,0
2024-04-15,38.4,29.9,34.3,0.303,0.0,2.15,0.303,0.3230000000000001,0.323,38.99999999999999,37.385714285714286,1,2.0,5.0,2.2330000000000005,2.233000000000001,0
2024-04-16,46.7,27.0,37.2,0.0,0.0,0.0,0.0,0.3230000000000001,0.323,37.16666666666666,38.55714285714286,1,3.0,5.0,2.2330000000000005,2.233000000000001,1
2024-04-17,43.8,29.9,37.7,0.028,0.028,0.0,0.028,0.3310000000000001,0.35100000000000003,36.399999999999984,39.08571428571429,1,3.0,5.0,2.1500000000000004,2.233000000000001,0
2024-04-18,45.3,21.0,32.9,0.0,0.0,0.0,0.0,0.02800000000000011,0.35100000000000003,35.93333333333332,38.34285714285714,1,3.0,5.0,0.0,2.233000000000001,1
2024-04-19,44.5,31.5,37.4,0.0,0.0,0.0,0.0,0.02800000000000011,0.35100000000000003,35.99999999999999,37.457142857142856,1,3.0,6.0,0.0,2.233000000000001,2
2024-04-20,50.1,33.3,39.9,0.0,0.0,0.0,0.0,0.0,0.35100000000000003,36.73333333333332,37.05714285714286,0,2.0,6.0,0.0,2.233000000000001,3
2024-04-21,55.3,33.2,42.7,0.0,0.0,0.0,0.0,0.0,0.331,39.999999999999986,37.44285714285714,0,1.0,5.0,0.0,2.150000000000001,4
2024-04-22,56.9,34.1,44.7,0.004,0.004,0.0,0.004,0.004000000000000111,0.032,42.43333333333332,38.92857142857143,0,0.0,4.0,0.0,0.0,5
2024-04-23,57.7,38.6,45.1,0.079,0.071,0.055,0.079,0.08300000000000012,0.111,44.16666666666666,40.05714285714286,0,0.0,3.0,0.055000000000000444,0.05500000000000089,0
2024-04-24,54.4,40.6,46.7,0.0,0.0,0.0,0.0,0.08300000000000012,0.083,45.49999999999999,41.34285714285715,0,0.0,2.0,0.055000000000000444,0.05500000000000089,1
2024-04-25,50.2,33.0,41.1,0.283,0.146,0.965,0.283,0.3620000000000001,0.366,44.29999999999999,42.51428571428571,0,0.0,1.0,1.0200000000000005,1.020000000000001,0
2024-04-26,42.5,33.1,37.3,0.531,0.197,2.343,0.531,0.8140000000000001,0.897,41.69999999999999,42.5,0,0.0,0.0,3.3080000000000003,3.363000000000001,0
2024-04-27,41.4,32.3,36.8,0.126,0.043,0.579,0.126,0.9400000000000002,1.0230000000000001,38.399999999999984,42.057142857142864,0,0.0,0.0,3.8870000000000005,3.942000000000001,0
2024-04-28,44.0,31.4,36.7,0.016,0.004,0.083,0.016,0.6730000000000003,1.039,36.93333333333332,41.199999999999996,1,1.0,1.0,3.0050000000000003,4.025000000000001,0
2024-04-29,46.9,29.8,38.3,0.091,0.039,0.358,0.091,0.2330000000000001,1.1260000000000001,37.26666666666666,40.285714285714285,1,2.0,2.0,1.0200000000000005,4.383000000000001,0
2024-04-30,43.8,24.9,35.7,0.004,0.0,0.028,0.004,0.11100000000000011,1.0510000000000002,36.89999999999999,38.94285714285714,1,3.0,3.0,0.46900000000000047,4.356000000000001,1
2024-05-01,38.1,22.9,33.5,0.0,0.0,0.0,0.0,0.09500000000000011,1.0510000000000002,35.83333333333332,37.05714285714286,1,3.0,4.0,0.38600000000000045,4.356000000000001,2
2024-05-02,44.0,19.7,32.6,0.0,0.0,0.0,0.0,0.004000000000000111,0.768,33.933333333333316,35.84285714285714,1,3.0,5.0,0.028000000000000445,3.391000000000001,3
2024-05-03,41.3,27.7,34.8,0.102,0.0,0.717,0.102,0.1020000000000001,0.33899999999999997,33.633333333333326,35.48571428571429,1,3.0,6.0,0.7170000000000004,1.7650000000000008,0
